"district_id","city_id","city_name","city_slug","district_name","district_slug","sort_order"
"640","56","Mersin","mersin","Anamur","anamur","30"
"641","56","Mersin","mersin","Aydıncık","ayd-nc-k","40"
"642","56","Mersin","mersin","Bozyazı","bozyaz","50"
"643","56","Mersin","mersin","Erdemli","erdemli","60"
"644","56","Mersin","mersin","Gülnar","g-lnar","70"
"645","56","Mersin","mersin","Mezitli","mezitli","80"
"646","56","Mersin","mersin","Mut","mut","90"
"647","56","Mersin","mersin","Silifke","silifke","100"
"648","56","Mersin","mersin","Tarsus","tarsus","110"
"649","56","Mersin","mersin","Toroslar","toroslar","120"
"650","56","Mersin","mersin","Yenişehir","yeni-ehir","130"
"651","57","Muş","mu","Bulanık","bulan-k","10"
"652","57","Muş","mu","Hasköy","hask-y","20"
"653","57","Muş","mu","Korkut","korkut","30"
"654","57","Muş","mu","Malazgirt","malazgirt","40"
"655","57","Muş","mu","Merkez","merkez","50"
"656","57","Muş","mu","Varto","varto","60"
"657","58","Muğla","mu-la","Bodrum","bodrum","10"
"658","58","Muğla","mu-la","Dalaman","dalaman","20"
"659","58","Muğla","mu-la","Datça","dat-a","30"
"660","58","Muğla","mu-la","Fethiye","fethiye","40"
"661","58","Muğla","mu-la","Kavaklıdere","kavakl-dere","50"
"662","58","Muğla","mu-la","Köyceğiz","k-yce-iz","60"
"663","58","Muğla","mu-la","Marmaris","marmaris","70"
"664","58","Muğla","mu-la","Menteşe","mente-e","80"
"665","58","Muğla","mu-la","Milas","milas","90"
"666","58","Muğla","mu-la","Ortaca","ortaca","100"
"667","58","Muğla","mu-la","Seydikemer","seydikemer","110"
"668","58","Muğla","mu-la","Ula","ula","120"
"669","58","Muğla","mu-la","Yatağan","yata-an","130"
"670","59","Nevşehir","nev-ehir","Acıgöl","ac-g-l","10"
"671","59","Nevşehir","nev-ehir","Avanos","avanos","20"
"672","59","Nevşehir","nev-ehir","Derinkuyu","derinkuyu","30"
"673","59","Nevşehir","nev-ehir","Gülşehir","g-l-ehir","40"
"674","59","Nevşehir","nev-ehir","Hacıbektaş","hac-bekta","50"
"675","59","Nevşehir","nev-ehir","Kozaklı","kozakl","60"
"676","59","Nevşehir","nev-ehir","Merkez","merkez","70"
"677","59","Nevşehir","nev-ehir","Ürgüp","rg-p","80"
"678","60","Niğde","ni-de","Altunhisar","altunhisar","10"
"679","60","Niğde","ni-de","Çamardı","amard","20"
"680","60","Niğde","ni-de","Bor","bor","30"
"681","60","Niğde","ni-de","Çiftlik","iftlik","40"
"682","60","Niğde","ni-de","Merkez","merkez","50"
"683","60","Niğde","ni-de","Ulukışla","uluk-la","60"
"684","61","Ordu","ordu","Akkuş","akku","10"
"685","61","Ordu","ordu","Altınordu","alt-nordu","20"
"686","61","Ordu","ordu","Çamaş","ama","30"
"687","61","Ordu","ordu","Çatalpınar","atalp-nar","40"
"688","61","Ordu","ordu","Çaybaşı","ayba","50"
"689","61","Ordu","ordu","Aybastı","aybast","60"
"690","61","Ordu","ordu","Fatsa","fatsa","70"
"691","61","Ordu","ordu","Gölköy","g-lk-y","80"
"692","61","Ordu","ordu","Gülyalı","g-lyal","90"
"693","61","Ordu","ordu","Gürgentepe","g-rgentepe","100"
"694","61","Ordu","ordu","Kabadüz","kabad-z","110"
"695","61","Ordu","ordu","Kabataş","kabata","120"
"696","61","Ordu","ordu","İkizce","kizce","130"
"697","61","Ordu","ordu","Korgan","korgan","140"
"698","61","Ordu","ordu","Kumru","kumru","150"
"699","61","Ordu","ordu","Mesudiye","mesudiye","160"
"700","61","Ordu","ordu","Ünye","nye","170"
"701","61","Ordu","ordu","Perşembe","per-embe","180"
"702","61","Ordu","ordu","Ulubey","ulubey","190"
"703","62","Çorum","orum","Alaca","alaca","10"
"704","62","Çorum","orum","Bayat","bayat","20"
"705","62","Çorum","orum","Boğazkale","bo-azkale","30"
"706","62","Çorum","orum","Dodurga","dodurga","40"
"707","62","Çorum","orum","Kargı","karg","50"
"708","62","Çorum","orum","Laçin","la-in","60"
"709","62","Çorum","orum","Mecitözü","mecit-z","70"
"710","62","Çorum","orum","Merkez","merkez","80"
"711","62","Çorum","orum","Ortaköy","ortak-y","90"
"712","62","Çorum","orum","Osmancık","osmanc-k","100"
"713","62","Çorum","orum","Oğuzlar","o-uzlar","110"
"714","62","Çorum","orum","İskilip","skilip","120"
"715","62","Çorum","orum","Sungurlu","sungurlu","130"
"716","62","Çorum","orum","Uğurludağ","u-urluda","140"
"717","63","Osmaniye","osmaniye","Bahçe","bah-e","10"
"718","63","Osmaniye","osmaniye","Düziçi","d-zi-i","20"
"719","63","Osmaniye","osmaniye","Hasanbeyli","hasanbeyli","30"
"720","63","Osmaniye","osmaniye","Kadirli","kadirli","40"
"721","63","Osmaniye","osmaniye","Merkez","merkez","50"
"722","63","Osmaniye","osmaniye","Sumbas","sumbas","60"
"723","63","Osmaniye","osmaniye","Toprakkale","toprakkale","70"
"724","64","Rize","rize","Çamlıhemşin","aml-hem-in","10"
"725","64","Rize","rize","Ardeşen","arde-en","20"
"726","64","Rize","rize","Çayeli","ayeli","30"
"727","64","Rize","rize","Derepazarı","derepazar","40"
"728","64","Rize","rize","Fındıklı","f-nd-kl","50"
"729","64","Rize","rize","Güneysu","g-neysu","60"
"730","64","Rize","rize","Hemşin","hem-in","70"
"731","64","Rize","rize","Kalkandere","kalkandere","80"
"732","64","Rize","rize","İkizdere","kizdere","90"
"733","64","Rize","rize","Merkez","merkez","100"
"734","64","Rize","rize","Pazar","pazar","110"
"735","64","Rize","rize","İyidere","yidere","120"
"736","65","Şırnak","rnak","Beytüşşebap","beyt-ebap","10"
"737","65","Şırnak","rnak","Cizre","cizre","20"
"738","65","Şırnak","rnak","İdil","dil","30"
"739","65","Şırnak","rnak","Güçlükonak","g-l-konak","40"
"740","65","Şırnak","rnak","Merkez","merkez","50"
"741","65","Şırnak","rnak","Silopi","silopi","60"
"742","65","Şırnak","rnak","Uludere","uludere","70"
"743","66","Sakarya","sakarya","Adapazarı","adapazar","10"
"744","66","Sakarya","sakarya","Akyazı","akyaz","20"
"745","66","Sakarya","sakarya","Arifiye","arifiye","30"
"746","66","Sakarya","sakarya","Erenler","erenler","40"
"747","66","Sakarya","sakarya","Ferizli","ferizli","50"
"748","66","Sakarya","sakarya","Geyve","geyve","60"
"749","66","Sakarya","sakarya","Hendek","hendek","70"
"750","66","Sakarya","sakarya","Karapürçek","karap-r-ek","80"
"751","66","Sakarya","sakarya","Karasu","karasu","90"
"752","66","Sakarya","sakarya","Kaynarca","kaynarca","100"
"753","66","Sakarya","sakarya","Kocaali","kocaali","110"
"754","66","Sakarya","sakarya","Pamukova","pamukova","120"
"755","66","Sakarya","sakarya","Sapanca","sapanca","130"
"756","66","Sakarya","sakarya","Serdivan","serdivan","140"
"757","66","Sakarya","sakarya","Söğütlü","s-tl","150"
"758","66","Sakarya","sakarya","Taraklı","tarakl","160"
"759","67","Samsun","samsun","19 Mayıs","19-may-s","10"
"760","67","Samsun","samsun","Alaçam","ala-am","20"
"761","67","Samsun","samsun","Çarşamba","ar-amba","30"
"762","67","Samsun","samsun","Asarcık","asarc-k","40"
"763","67","Samsun","samsun","Atakum","atakum","50"
"764","67","Samsun","samsun","Ayvacık","ayvac-k","60"
"765","67","Samsun","samsun","Bafra","bafra","70"
"766","67","Samsun","samsun","Canik","canik","80"
"767","67","Samsun","samsun","Havza","havza","90"
"768","67","Samsun","samsun","Kavak","kavak","100"
"769","67","Samsun","samsun","Ladik","ladik","110"
"770","67","Samsun","samsun","İlkadım","lkad-m","120"
"771","67","Samsun","samsun","Salıpazarı","sal-pazar","130"
"772","67","Samsun","samsun","Tekkeköy","tekkek-y","140"
"773","67","Samsun","samsun","Terme","terme","150"
"774","67","Samsun","samsun","Vezirköprü","vezirk-pr","160"
"775","67","Samsun","samsun","Yakakent","yakakent","170"
"776","68","Siirt","siirt","Baykan","baykan","10"
"777","68","Siirt","siirt","Eruh","eruh","20"
"778","68","Siirt","siirt","Şirvan","irvan","30"
"779","68","Siirt","siirt","Kurtalan","kurtalan","40"
"780","68","Siirt","siirt","Merkez","merkez","50"
"781","68","Siirt","siirt","Pervari","pervari","60"
"782","68","Siirt","siirt","Tillo","tillo","70"
"783","69","Sinop","sinop","Ayancık","ayanc-k","10"
"784","69","Sinop","sinop","Boyabat","boyabat","20"
"785","69","Sinop","sinop","Dikmen","dikmen","30"
"786","69","Sinop","sinop","Durağan","dura-an","40"
"787","69","Sinop","sinop","Erfelek","erfelek","50"
"788","69","Sinop","sinop","Gerze","gerze","60"
"789","69","Sinop","sinop","Merkez","merkez","70"
"790","69","Sinop","sinop","Saraydüzü","sarayd-z","80"
"791","69","Sinop","sinop","Türkeli","t-rkeli","90"
"792","70","Sivas","sivas","Akıncılar","ak-nc-lar","10"
"793","70","Sivas","sivas","Altınyayla","alt-nyayla","20"
"794","70","Sivas","sivas","Şarkışla","ark-la","30"
"795","70","Sivas","sivas","Divriği","divri-i","40"
"796","70","Sivas","sivas","Doğanşar","do-an-ar","50"
"797","70","Sivas","sivas","Gemerek","gemerek","60"
"798","70","Sivas","sivas","Gölova","g-lova","70"
"799","70","Sivas","sivas","Gürün","g-r-n","80"
"800","70","Sivas","sivas","Hafik","hafik","90"
"801","70","Sivas","sivas","Kangal","kangal","100"
"802","70","Sivas","sivas","Koyulhisar","koyulhisar","110"
"803","70","Sivas","sivas","Merkez","merkez","120"
"804","70","Sivas","sivas","İmranlı","mranl","130"
"805","70","Sivas","sivas","Suşehri","su-ehri","140"
"806","70","Sivas","sivas","Ulaş","ula","150"
"807","70","Sivas","sivas","Yıldızeli","y-ld-zeli","160"
"808","70","Sivas","sivas","Zara","zara","170"
"809","71","İstanbul","stanbul","Adalar","adalar","10"
"810","71","İstanbul","stanbul","Arnavutköy","arnavutk-y","20"
"811","71","İstanbul","stanbul","Ataşehir","ata-ehir","30"
"812","71","İstanbul","stanbul","Çatalca","atalca","40"
"813","71","İstanbul","stanbul","Avcılar","avc-lar","50"
"814","71","İstanbul","stanbul","Başakşehir","ba-ak-ehir","60"
"815","71","İstanbul","stanbul","Bağcılar","ba-c-lar","70"
"816","71","İstanbul","stanbul","Bahçelievler","bah-elievler","80"
"817","71","İstanbul","stanbul","Bakırköy","bak-rk-y","90"
"818","71","İstanbul","stanbul","Bayrampaşa","bayrampa-a","100"
"819","71","İstanbul","stanbul","Beşiktaş","be-ikta","110"
"820","71","İstanbul","stanbul","Beykoz","beykoz","120"
"821","71","İstanbul","stanbul","Beylikdüzü","beylikd-z","130"
"822","71","İstanbul","stanbul","Beyoğlu","beyo-lu","140"
"823","71","İstanbul","stanbul","Büyükçekmece","b-y-k-ekmece","150"
"824","71","İstanbul","stanbul","Çekmeköy","ekmek-y","160"
"825","71","İstanbul","stanbul","Esenler","esenler","170"
"826","71","İstanbul","stanbul","Esenyurt","esenyurt","180"
"827","71","İstanbul","stanbul","Eyüpsultan","ey-psultan","190"
"828","71","İstanbul","stanbul","Fatih","fatih","200"
"829","71","İstanbul","stanbul","Gaziosmanpaşa","gaziosmanpa-a","210"
"830","71","İstanbul","stanbul","Güngören","g-ng-ren","220"
"831","71","İstanbul","stanbul","Şile","ile","230"
"832","71","İstanbul","stanbul","Şişli","i-li","240"
"833","71","İstanbul","stanbul","Kadıköy","kad-k-y","250"
"834","71","İstanbul","stanbul","Kartal","kartal","260"
"835","71","İstanbul","stanbul","Kağıthane","ka-thane","270"
"836","71","İstanbul","stanbul","Küçükçekmece","k-k-ekmece","280"
"837","71","İstanbul","stanbul","Maltepe","maltepe","290"
"838","71","İstanbul","stanbul","Ümraniye","mraniye","300"
"839","71","İstanbul","stanbul","Pendik","pendik","310"
"840","71","İstanbul","stanbul","Sancaktepe","sancaktepe","320"
"841","71","İstanbul","stanbul","Sarıyer","sar-yer","330"
"842","71","İstanbul","stanbul","Silivri","silivri","340"
"843","71","İstanbul","stanbul","Üsküdar","sk-dar","350"
"844","71","İstanbul","stanbul","Sultanbeyli","sultanbeyli","360"
"845","71","İstanbul","stanbul","Sultangazi","sultangazi","370"
"846","71","İstanbul","stanbul","Tuzla","tuzla","380"
"847","71","İstanbul","stanbul","Zeytinburnu","zeytinburnu","390"
"848","72","Tekirdağ","tekirda","Şarköy","ark-y","10"
"849","72","Tekirdağ","tekirda","Ergene","ergene","20"
"850","72","Tekirdağ","tekirda","Çerkezköy","erkezk-y","30"
"851","72","Tekirdağ","tekirda","Hayrabolu","hayrabolu","40"
"852","72","Tekirdağ","tekirda","Kapaklı","kapakl","50"
"853","72","Tekirdağ","tekirda","Malkara","malkara","60"
"854","72","Tekirdağ","tekirda","Marmaraereğlisi","marmaraere-lisi","70"
"855","72","Tekirdağ","tekirda","Muratlı","muratl","80"
"856","72","Tekirdağ","tekirda","Çorlu","orlu","90"
"857","72","Tekirdağ","tekirda","Saray","saray","100"
"858","72","Tekirdağ","tekirda","Süleymanpaşa","s-leymanpa-a","110"
"859","73","Tokat","tokat","Almus","almus","10"
"860","73","Tokat","tokat","Artova","artova","20"
"861","73","Tokat","tokat","Başçiftlik","ba-iftlik","30"
"862","73","Tokat","tokat","Erbaa","erbaa","40"
"863","73","Tokat","tokat","Merkez","merkez","50"
"864","73","Tokat","tokat","Niksar","niksar","60"
"865","73","Tokat","tokat","Pazar","pazar","70"
"866","73","Tokat","tokat","Reşadiye","re-adiye","80"
"867","73","Tokat","tokat","Sulusaray","sulusaray","90"
"868","73","Tokat","tokat","Turhal","turhal","100"
"869","73","Tokat","tokat","Yeşilyurt","ye-ilyurt","110"
"870","73","Tokat","tokat","Zile","zile","120"
"871","74","Trabzon","trabzon","Akçaabat","ak-aabat","10"
"872","74","Trabzon","trabzon","Şalpazarı","alpazar","20"
"873","74","Trabzon","trabzon","Araklı","arakl","30"
"874","74","Trabzon","trabzon","Çarşıbaşı","ar-ba","40"
"875","74","Trabzon","trabzon","Arsin","arsin","50"
"876","74","Trabzon","trabzon","Çaykara","aykara","60"
"877","74","Trabzon","trabzon","Beşikdüzü","be-ikd-z","70"
"878","74","Trabzon","trabzon","Dernekpazarı","dernekpazar","80"
"879","74","Trabzon","trabzon","Düzköy","d-zk-y","90"
"880","74","Trabzon","trabzon","Hayrat","hayrat","100"
"881","74","Trabzon","trabzon","Köprübaşı","k-pr-ba","110"
"882","74","Trabzon","trabzon","Maçka","ma-ka","120"
"883","74","Trabzon","trabzon","Of","of","130"
"884","74","Trabzon","trabzon","Ortahisar","ortahisar","140"
"885","74","Trabzon","trabzon","Sürmene","s-rmene","150"
"886","74","Trabzon","trabzon","Tonya","tonya","160"
"887","74","Trabzon","trabzon","Vakfıkebir","vakf-kebir","170"
"888","74","Trabzon","trabzon","Yomra","yomra","180"
"889","75","Tunceli","tunceli","Çemişgezek","emi-gezek","10"
"890","75","Tunceli","tunceli","Hozat","hozat","20"
"891","75","Tunceli","tunceli","Mazgirt","mazgirt","30"
"892","75","Tunceli","tunceli","Merkez","merkez","40"
"893","75","Tunceli","tunceli","Nazımiye","naz-miye","50"
"894","75","Tunceli","tunceli","Ovacık","ovac-k","60"
"895","75","Tunceli","tunceli","Pertek","pertek","70"
"896","75","Tunceli","tunceli","Pülümür","p-l-m-r","80"
"897","76","Uşak","u-ak","Banaz","banaz","10"
"898","76","Uşak","u-ak","Eşme","e-me","20"
"899","76","Uşak","u-ak","Karahallı","karahall","30"
"900","76","Uşak","u-ak","Merkez","merkez","40"
"901","76","Uşak","u-ak","Sivaslı","sivasl","50"
"902","76","Uşak","u-ak","Ulubey","ulubey","60"
"903","77","Van","van","Çaldıran","ald-ran","10"
"904","77","Van","van","Çatak","atak","20"
"905","77","Van","van","Bahçesaray","bah-esaray","30"
"906","77","Van","van","Başkale","ba-kale","40"
"907","77","Van","van","Edremit","edremit","50"
"908","77","Van","van","Erciş","erci","60"
"909","77","Van","van","Gevaş","geva","70"
"910","77","Van","van","Gürpınar","g-rp-nar","80"
"911","77","Van","van","Muradiye","muradiye","90"
"912","77","Van","van","İpekyolu","pekyolu","100"
"913","77","Van","van","Saray","saray","110"
"914","77","Van","van","Tuşba","tu-ba","120"
"915","77","Van","van","Özalp","zalp","130"
"916","78","Yalova","yalova","Altınova","alt-nova","10"
"917","78","Yalova","yalova","Armutlu","armutlu","20"
"918","78","Yalova","yalova","Çiftlikköy","iftlikk-y","30"
"919","78","Yalova","yalova","Merkez","merkez","40"
"920","78","Yalova","yalova","Çınarcık","narc-k","50"
"921","78","Yalova","yalova","Termal","termal","60"
"922","79","Yozgat","yozgat","Akdağmadeni","akda-madeni","10"
"923","79","Yozgat","yozgat","Çandır","and-r","20"
"924","79","Yozgat","yozgat","Aydıncık","ayd-nc-k","30"
"925","79","Yozgat","yozgat","Çayıralan","ay-ralan","40"
"926","79","Yozgat","yozgat","Boğazlıyan","bo-azl-yan","50"
"927","79","Yozgat","yozgat","Şefaatli","efaatli","60"
"928","79","Yozgat","yozgat","Çekerek","ekerek","70"
"929","79","Yozgat","yozgat","Kadışehri","kad-ehri","80"
"930","79","Yozgat","yozgat","Merkez","merkez","90"
"931","79","Yozgat","yozgat","Saraykent","saraykent","100"
"932","79","Yozgat","yozgat","Sarıkaya","sar-kaya","110"
"933","79","Yozgat","yozgat","Sorgun","sorgun","120"
"934","79","Yozgat","yozgat","Yenifakılı","yenifak-l","130"
"935","79","Yozgat","yozgat","Yerköy","yerk-y","140"
"936","80","İzmir","zmir","Aliağa","alia-a","10"
"937","80","İzmir","zmir","Balçova","bal-ova","20"
"938","80","İzmir","zmir","Bayındır","bay-nd-r","30"
"939","80","İzmir","zmir","Bayraklı","bayrakl","40"
"940","80","İzmir","zmir","Bergama","bergama","50"
"941","80","İzmir","zmir","Beydağ","beyda","60"
"942","80","İzmir","zmir","Bornova","bornova","70"
"943","80","İzmir","zmir","Buca","buca","80"
"944","80","İzmir","zmir","Ödemiş","demi","90"
"945","80","İzmir","zmir","Dikili","dikili","100"
"946","80","İzmir","zmir","Çeşme","e-me","110"
"947","80","İzmir","zmir","Foça","fo-a","120"
"948","80","İzmir","zmir","Gaziemir","gaziemir","130"
"949","80","İzmir","zmir","Güzelbahçe","g-zelbah-e","140"
"950","80","İzmir","zmir","Çiğli","i-li","150"
"951","80","İzmir","zmir","Karabağlar","karaba-lar","160"
"952","80","İzmir","zmir","Karaburun","karaburun","170"
"953","80","İzmir","zmir","Karşıyaka","kar-yaka","180"
"954","80","İzmir","zmir","Kemalpaşa","kemalpa-a","190"
"955","80","İzmir","zmir","Kiraz","kiraz","200"
"956","80","İzmir","zmir","Kınık","k-n-k","210"
"957","80","İzmir","zmir","Konak","konak","220"
"958","80","İzmir","zmir","Menderes","menderes","230"
"959","80","İzmir","zmir","Menemen","menemen","240"
"960","80","İzmir","zmir","Narlıdere","narl-dere","250"
"961","80","İzmir","zmir","Seferihisar","seferihisar","260"
"962","80","İzmir","zmir","Selçuk","sel-uk","270"
"963","80","İzmir","zmir","Tire","tire","280"
"964","80","İzmir","zmir","Torbalı","torbal","290"
"965","80","İzmir","zmir","Urla","urla","300"
"966","81","Zonguldak","zonguldak","Alaplı","alapl","10"
"967","81","Zonguldak","zonguldak","Çaycuma","aycuma","20"
"968","81","Zonguldak","zonguldak","Devrek","devrek","30"
"969","81","Zonguldak","zonguldak","Ereğli","ere-li","40"
"970","81","Zonguldak","zonguldak","Gökçebey","g-k-ebey","50"
"971","81","Zonguldak","zonguldak","Kilimli","kilimli","60"
"972","81","Zonguldak","zonguldak","Kozlu","kozlu","70"
"973","81","Zonguldak","zonguldak","Merkez","merkez","80"
